Star_sector,Tmag,rhat,p,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,value,err1,err2,Pipeline
TIC_420112589_25,12.295,1.0,11.06201,0.054745577133636834,0.0030376205206641207,-0.0030376205206641207,0.0577688,0.007039,-0.0066298,QLP
TIC_420112589_47,12.295,1.0,11.06201,0.054745577133636834,0.0030376205206641207,-0.0030376205206641207,0.0441419,0.006895,-0.0066317,QLP
TIC_420112589_14,12.295,1.0,11.06201,0.054745577133636834,0.0030376205206641207,-0.0030376205206641207,0.0479078,0.0214456,-0.0147497,QLP
TIC_409794137_8,10.2042,1.02,10.180249,0.10374592464144704,0.004869690363864744,-0.004869690363864744,0.0937492,0.0021742,-0.0025759,QLP
TIC_409794137_7,10.2042,1.01,10.180249,0.10374592464144704,0.004869690363864744,-0.004869690363864744,0.1003989,0.0020189,-0.0018711,QLP
TIC_409794137_34,10.2042,1.08,10.180249,0.10374592464144704,0.004869690363864744,-0.004869690363864744,0.098904,0.0011745,-0.0018309,QLP
TIC_271893367_33,10.9031,1.0,5.857487,0.08429093152534768,0.0014508959743643988,-0.0014508959743643988,0.0802957,0.0006069,-0.0005834,QLP
TIC_271893367_39,10.9031,1.01,5.857487,0.08429093152534768,0.0014508959743643988,-0.0014508959743643988,0.0786669,0.0006921,-0.0007179,QLP
TIC_271893367_34,10.9031,1.0,5.857487,0.08429093152534768,0.0014508959743643988,-0.0014508959743643988,0.0799596,0.0007671,-0.0006972,QLP
TIC_271893367_10,10.9031,1.0,5.857487,0.08429093152534768,0.0014508959743643988,-0.0014508959743643988,0.0790882,0.0006677,-0.0006866,QLP
TIC_271893367_37,10.9031,1.01,5.857487,0.08429093152534768,0.0014508959743643988,-0.0014508959743643988,0.0794168,0.0006558,-0.000667,QLP
TIC_271893367_28,10.9031,1.0,5.857487,0.08429093152534768,0.0014508959743643988,-0.0014508959743643988,0.0706695,0.001726,-0.0017487,QLP
TIC_271893367_13,10.9031,1.01,5.857487,0.08429093152534768,0.0014508959743643988,-0.0014508959743643988,0.0787412,0.0007686,-0.0006834,QLP
TIC_271893367_30,10.9031,1.0,5.857487,0.08429093152534768,0.0014508959743643988,-0.0014508959743643988,0.0761928,0.0010673,-0.0011488,QLP
TIC_271893367_11,10.9031,1.04,5.857487,0.08429093152534768,0.0014508959743643988,-0.0014508959743643988,0.0801015,0.000922,-0.0010119,QLP
TIC_271893367_36,10.9031,1.02,5.857487,0.08429093152534768,0.0014508959743643988,-0.0014508959743643988,0.0786071,0.0008388,-0.0007598,QLP
TIC_271893367_27,10.9031,1.01,5.857487,0.08429093152534768,0.0014508959743643988,-0.0014508959743643988,0.0789636,0.0007495,-0.0008378,QLP
TIC_271893367_31,10.9031,1.0,5.857487,0.08429093152534768,0.0014508959743643988,-0.0014508959743643988,0.0733931,0.0013836,-0.001464,QLP
TIC_271893367_35,10.9031,1.0,5.857487,0.08429093152534768,0.0014508959743643988,-0.0014508959743643988,0.073874,0.0016497,-0.0017217,QLP
TIC_271893367_32,10.9031,1.02,5.857487,0.08429093152534768,0.0014508959743643988,-0.0014508959743643988,0.0746949,0.0009348,-0.0009365,QLP
TIC_271893367_12,10.9031,1.0,5.857487,0.08429093152534768,0.0014508959743643988,-0.0014508959743643988,0.0798427,0.0008342,-0.0008887,QLP
TIC_376637093_24,10.377,1.0,2.056014,0.12259277773810374,0.0034535778574165624,-0.0034535778574165624,0.1190497,0.0014716,-0.0016374,QLP
TIC_376637093_18,10.377,1.0,2.056014,0.12259277773810374,0.0034535778574165624,-0.0034535778574165624,0.1204812,0.001293,-0.0014563,QLP
TIC_376637093_25,10.377,1.0,2.056014,0.12259277773810374,0.0034535778574165624,-0.0034535778574165624,0.1203338,0.0009769,-0.0012798,QLP
