#
#
#*******************************************************************************
#Ephemeris / WWW_USER Sun Jan 15 19:50:20 2023 Pasadena, USA      / Horizons
#*******************************************************************************
#Target body name: TESS (spacecraft) (-95)         {source: TESS_merged}
#Center body name: Solar System Barycenter (0)     {source: DE441}
#Center-site name: BODY CENTER
#*******************************************************************************
#Start time      : A.D. 2022-Dec-01 00:00:00.0000 TDB
#Stop  time      : A.D. 2024-Jan-31 00:00:00.0000 TDB
#Step-size       : 60 minutes
#*******************************************************************************
#Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
#Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
#Center radii    : (undefined)                                                  
#Output units    : AU-D
#Output type     : GEOMETRIC cartesian states
#Output format   : 4 (position, LT, range, and range-rate)
#Reference frame : ICRF
#*******************************************************************************
#            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     LT,                     RG,                     RR,
#**************************************************************************************************************************************************************************************************
#$$SOE
JDTDB,Calendar Date (TDB),X,Y,Z,LT,RG,RR,
2459917.708333333, A.D. 2022-Dec-04 05:00:00.0000,  3.009178993626798E-01,  8.612357304591932E-01,  3.725401995863685E-01,  5.691346995161261E-03,  9.854261848988382E-01, -1.177034889447236E-05,
2459917.750000000, A.D. 2022-Dec-04 06:00:00.0000,  3.002113059669888E-01,  8.614392426410162E-01,  3.726381596175803E-01,  5.691343563909031E-03,  9.854255907959312E-01, -1.674925770879314E-05,
2459917.791666667, A.D. 2022-Dec-04 07:00:00.0000,  2.995045044195895E-01,  8.616420375213081E-01,  3.727359193725282E-01,  5.691338932554255E-03,  9.854247889017097E-01, -2.174441794172578E-05,
2459917.833333333, A.D. 2022-Dec-04 08:00:00.0000,  2.987974965441570E-01,  8.618441142274971E-01,  3.728334777340340E-01,  5.691333097123804E-03,  9.854237785282477E-01, -2.675634812781391E-05,
2459917.875000000, A.D. 2022-Dec-04 09:00:00.0000,  2.980902841709255E-01,  8.620454718682592E-01,  3.729308335780550E-01,  5.691326053519088E-03,  9.854225589658965E-01, -3.178557246526206E-05,
2459917.916666667, A.D. 2022-Dec-04 10:00:00.0000,  2.973828691373306E-01,  8.622461095332770E-01,  3.730279857732078E-01,  5.691317797514672E-03,  9.854211294830446E-01, -3.683262099791622E-05,
2459917.958333333, A.D. 2022-Dec-04 11:00:00.0000,  2.966752532886591E-01,  8.624460262929939E-01,  3.731249331802852E-01,  5.691308324756844E-03,  9.854194893258699E-01, -4.189802980296995E-05,
2459918.000000000, A.D. 2022-Dec-04 12:00:00.0000,  2.959674384787151E-01,  8.626452211983634E-01,  3.732216746517615E-01,  5.691297630762138E-03,  9.854176377180848E-01, -4.698234118113927E-05,
2459918.041666667, A.D. 2022-Dec-04 13:00:00.0000,  2.952594265704964E-01,  8.628436932805928E-01,  3.733182090312884E-01,  5.691285710915826E-03,  9.854155738606737E-01, -5.208610385194029E-05,
2459918.083333333, A.D. 2022-Dec-04 14:00:00.0000,  2.945512194368808E-01,  8.630414415508812E-01,  3.734145351531825E-01,  5.691272560470335E-03,  9.854132969316194E-01, -5.720987315578370E-05,
2459918.125000000, A.D. 2022-Dec-04 15:00:00.0000,  2.938428189613316E-01,  8.632384650001520E-01,  3.735106518418984E-01,  5.691258174543631E-03,  9.854108060856247E-01, -6.235421125898195E-05,
2459918.166666667, A.D. 2022-Dec-04 16:00:00.0000,  2.931342270386133E-01,  8.634347625987800E-01,  3.736065579114924E-01,  5.691242548117557E-03,  9.854081004538223E-01, -6.751968736509238E-05,
2459918.208333333, A.D. 2022-Dec-04 17:00:00.0000,  2.924254455755259E-01,  8.636303332963121E-01,  3.737022521650715E-01,  5.691225676036115E-03,  9.854051791434782E-01, -7.270687792985465E-05,
2459918.250000000, A.D. 2022-Dec-04 18:00:00.0000,  2.917164764916523E-01,  8.638251760211818E-01,  3.737977333942323E-01,  5.691207553003682E-03,  9.854020412376848E-01, -7.791636688146252E-05,
2459918.291666667, A.D. 2022-Dec-04 19:00:00.0000,  2.910073217201261E-01,  8.640192896804184E-01,  3.738930003784824E-01,  5.691188173583200E-03,  9.853986857950439E-01, -8.314874584335409E-05,
2459918.333333333, A.D. 2022-Dec-04 20:00:00.0000,  2.902979832084158E-01,  8.642126731593497E-01,  3.739880518846495E-01,  5.691167532194285E-03,  9.853951118493424E-01, -8.840461436126580E-05,
2459918.375000000, A.D. 2022-Dec-04 21:00:00.0000,  2.895884629191304E-01,  8.644053253212982E-01,  3.740828866662727E-01,  5.691145623111303E-03,  9.853913184092172E-01, -9.368458013330524E-05,
2459918.416666667, A.D. 2022-Dec-04 22:00:00.0000,  2.888787628308415E-01,  8.645972450072713E-01,  3.741775034629806E-01,  5.691122440461373E-03,  9.853873044578106E-01, -9.898925924577952E-05,
2459918.458333333, A.D. 2022-Dec-04 23:00:00.0000,  2.881688849389310E-01,  8.647884310356447E-01,  3.742719009998497E-01,  5.691097978222317E-03,  9.853830689524151E-01, -1.043192764124242E-04,
2459918.500000000, A.D. 2022-Dec-05 00:00:00.0000,  2.874588312564626E-01,  8.649788822018410E-01,  3.743660779867436E-01,  5.691072230220572E-03,  9.853786108241108E-01, -1.096752652187975E-04,
2459918.541666667, A.D. 2022-Dec-05 01:00:00.0000,  2.867486038150546E-01,  8.651685972779999E-01,  3.744600331176358E-01,  5.691045190128976E-03,  9.853739289773837E-01, -1.150578683765614E-04,
2459918.583333333, A.D. 2022-Dec-05 02:00:00.0000,  2.860382046658604E-01,  8.653575750126397E-01,  3.745537650699137E-01,  5.691016851464645E-03,  9.853690222897578E-01, -1.204677379738017E-04,
2459918.625000000, A.D. 2022-Dec-05 03:00:00.0000,  2.853276358804284E-01,  8.655458141303188E-01,  3.746472725036553E-01,  5.690987207586558E-03,  9.853638896113756E-01, -1.259055357475788E-04,
2459918.666666667, A.D. 2022-Dec-05 04:00:00.0000,  2.846168995517294E-01,  8.657333133312840E-01,  3.747405540608889E-01,  5.690956251693283E-03,  9.853585297646053E-01, -1.313719333475051E-04,
2459918.708333333, A.D. 2022-Dec-05 05:00:00.0000,  2.839059977951486E-01,  8.659200712911131E-01,  3.748336083648270E-01,  5.690923976820535E-03,  9.853529415436186E-01, -1.368676126111867E-04,
2459918.750000000, A.D. 2022-Dec-05 06:00:00.0000,  2.831949327495165E-01,  8.661060866603519E-01,  3.749264340190772E-01,  5.690890375838691E-03,  9.853471237139597E-01, -1.423932658443432E-04,
2459918.791666667, A.D. 2022-Dec-05 07:00:00.0000,  2.824837065781777E-01,  8.662913580641435E-01,  3.750190296068263E-01,  5.690855441450245E-03,  9.853410750121044E-01, -1.479495961038542E-04,
2459918.833333333, A.D. 2022-Dec-05 08:00:00.0000,  2.817723214700911E-01,  8.664758841018497E-01,  3.751113936899972E-01,  5.690819166187171E-03,  9.853347941450045E-01, -1.535373174856882E-04,
