#*******************************************************************************
# Revised: Nov 19, 2019              TESS / (Earth)                          -95
#                        https://tess.gsfc.nasa.gov/index.html 
#                   http://spaceflight101.com/tess/tess-orbit-design/ 
#
# BACKGROUND:
#  The NASA Transitting Exoplanet Survey Satellite (TESS) mission is to 
#  detect exoplanets transiting nearby bright stars, targets for followup 
#  characterization with large ground telescopes such as the Hubble Space 
#  Telescope and the future James Webb Space Telescope.
#
#  Launched        : 2018-Apr-18 22:51 UTC
#  Launch vehicle  : Falcon 9 Block 4
#  Launch site     : SLC-40, Cape Canaveral
#  Payload mass    : 362 kg
#  Ascent duration : 49 minutes, then TESS deployment
#
#  TESS is designed to:
#   - Monitor 200,000 nearby stars for planets
#   - Detect and characterize Earth and Super-Earth size planets
#   - Cover 400X larger sky area than Kepler
#   - Span stellar spectral types of F5 to M5
#
#  Transiting exoplanets allow determination of the following: 
#   - Fundamental properties: 
#       mass, radius, orbit
#   - Dynamics: 
#       planet-planet interactions, mutual inclinations, moons, tides
#   - Atmospheric composition & structure: 
#       transmission spectrum, emission spectrum, 
#
# MISSION OVERVIEW:
#  All-sky, two year photometric exoplanet discovery mission.
#  TESS will tile the sky with 26 observation sectors:
#
#   - At least 27 days staring at each 24 deg. x 96 deg. sector
#   - Brightest 100,000 stars at 1-minute cadence
#   - Full frame images with 30-minute cadence
#   - Map Northern hemisphere in first year
#   - Map Southern hemisphere in second year
#   - Sectors overlap at ecliptic poles for sensitivity to smaller 
#      and longer period planets in JWST Continuous Viewing Zone (CVZ)
#
#  TESS observes from unique High Earth Orbit (HEO):
#   - Unobstructed view for continuous observation
#   - Two 13.7 day orbits per observation sector
#   - Stable 2:1 resonance with Moon's orbit (P/2)
#   - Thermally stable, low-radiation
#
# SPACECRAFT: 
#  Designed for photometric stability. Heritage Orbital LEOStar-2 spacecraft bus:
#   - 3-axis stabilized pointing, with <= 3 arcsecong performance
#   - Two-headed star tracker; 4 wheel zero-momentum system
#   - 400W single-axis articulating solar array
#   - Passive thermal control
#   - Mono-propellant propulsion system
#   - Ka-band 100 Mbps science downlink 
#   - Hexagonal 3.9 x 1.2 x 1.5 meter dimensions when fully deployed
#   - Two 1.1 x 0.89 m solar panels
#
# SCIENCE INSTRUMENT: 
#  Four wide field-of-view CCD cameras. Each of the four cameras has:
#   - 24 deg. x 24 deg. Field-of-View
#   - 100 mm effective pupil diameter
#   - Lens assembly with 7 optical elements
#   - Athermal design
#   - 600nm - 1000nm bandpass
#   - 16.8 Megapixel, low-noise, low-power, MIT Lincoln Lab CCID-80 detector
#
# Trajectory:
#  A SpaceX Falcon 9 launched the 362-kilogram TESS spacecraft into a 
#  Suprasynchronous Transfer Orbit of 200 by 270,000 kilometers at an 
#  inclination of 28.5 degrees. 
#
#  The operational orbit chosen for TESS is a highly eccentric, 2:1 lunar 
#  resonance orbit of 108,400 by 376,300 kilometers at an inclination of 
#  37 degrees, timed so that the spacecraft reaches apogee with the moon at 
#  a phasing of 90 degrees. 
#
#  11 maneuvering engine burns, 3.5 phasing loops, and a lunar flyby will
#  be used during the first 60 days to go from the inital transfer orbit to
#  the operational orbit.
#
#  Post-launch trajectory (starts after launch ascent, L+00:49 min.).
#  Concatenated short-term predictions, each covering 3-4 days:
#
#  Trajectory name                           Start (TDB)          Stop (TDB)
#  ------------------------------------   -----------------   -----------------
#  Concatenated trajectory files (168)    2018-Apr-18 23:37   2021-May-19 13:01
#*******************************************************************************
# 
# 
#*******************************************************************************
#Ephemeris / WWW_USER Fri Nov 22 07:42:47 2019 Pasadena, USA      / Horizons    
#*******************************************************************************
#Target body name: TESS (spacecraft) (-95)         {source: TESS_merged}
#Center body name: Solar System Barycenter (0)     {source: DE431mx}
#Center-site name: BODY CENTER
#*******************************************************************************
#Start time      : A.D. 2018-Dec-01 00:00:00.0000 TDB
#Stop  time      : A.D. 2019-Dec-31 00:00:00.0000 TDB
#Step-size       : 60 minutes
#*******************************************************************************
#Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
#Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
#Center radii    : (undefined)                                                  
#Output units    : AU-D                                                         
#Output type     : GEOMETRIC cartesian states
#Output format   : 4 (position, LT, range, and range-rate)
#Reference frame : ICRF/J2000.0                                                 
#Coordinate systm: Earth Mean Equator and Equinox of Reference Epoch            
#*******************************************************************************
#            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     LT,                     RG,                     RR,
#**************************************************************************************************************************************************************************************************
#$$SOE
JDTDB,CalendarDate,X,Y,Z,LT,RG,RR,
2458797.500000000, A.D. 2019-Nov-10 00:00:00.0000,  6.712454990369471E-01,  6.740997547880954E-01,  2.910674651244965E-01,  5.745701106968693E-03,  9.948373076220707E-01, -4.363273683251667E-04,
2458797.541666667, A.D. 2019-Nov-10 01:00:00.0000,  6.706971007095076E-01,  6.745367123694204E-01,  2.912569572062611E-01,  5.745595805204024E-03,  9.948190751867072E-01, -4.388280024897654E-04,
2458797.583333333, A.D. 2019-Nov-10 02:00:00.0000,  6.701484133742924E-01,  6.749730831525005E-01,  2.914463087546617E-01,  5.745489902770855E-03,  9.948007387488166E-01, -4.413195009717003E-04,
2458797.625000000, A.D. 2019-Nov-10 03:00:00.0000,  6.695994388462028E-01,  6.754088663205180E-01,  2.916355200845596E-01,  5.745383401860204E-03,  9.947822986877625E-01, -4.438019234538009E-04,
2458797.666666667, A.D. 2019-Nov-10 04:00:00.0000,  6.690501789642821E-01,  6.758440610324647E-01,  2.918245915169151E-01,  5.745276304650028E-03,  9.947637553806462E-01, -4.462753192837425E-04,
2458797.708333333, A.D. 2019-Nov-10 05:00:00.0000,  6.685006355926927E-01,  6.762786664228524E-01,  2.920135233790623E-01,  5.745168613307687E-03,  9.947451092027343E-01, -4.487397271757421E-04,
2458797.750000000, A.D. 2019-Nov-10 06:00:00.0000,  6.679508106217378E-01,  6.767126816014148E-01,  2.922023160049907E-01,  5.745060329992530E-03,  9.947263605279066E-01, -4.511951748885447E-04,
2458797.791666667, A.D. 2019-Nov-10 07:00:00.0000,  6.674007059689216E-01,  6.771461056527984E-01,  2.923909697356377E-01,  5.744951456858591E-03,  9.947075097291226E-01, -4.536416788773582E-04,
2458797.833333333, A.D. 2019-Nov-10 08:00:00.0000,  6.668503235800418E-01,  6.775789376362343E-01,  2.925794849191901E-01,  5.744841996057327E-03,  9.946885571788956E-01, -4.560792439196996E-04,
2458797.875000000, A.D. 2019-Nov-10 09:00:00.0000,  6.662996654303258E-01,  6.780111765852033E-01,  2.927678619113969E-01,  5.744731949740498E-03,  9.946695032497912E-01, -4.585078627111878E-04,
2458797.916666667, A.D. 2019-Nov-10 10:00:00.0000,  6.657487335256065E-01,  6.784428215070826E-01,  2.929561010758939E-01,  5.744621320063122E-03,  9.946503483149390E-01, -4.609275154308069E-04,
2458797.958333333, A.D. 2019-Nov-10 11:00:00.0000,  6.651975299035408E-01,  6.788738713827801E-01,  2.931442027845385E-01,  5.744510109186528E-03,  9.946310927485618E-01, -4.633381692729439E-04,
2458798.000000000, A.D. 2019-Nov-10 12:00:00.0000,  6.646460566348761E-01,  6.793043251663563E-01,  2.933321674177595E-01,  5.744398319281567E-03,  9.946117369265307E-01, -4.657397779434840E-04,
2458798.041666667, A.D. 2019-Nov-10 13:00:00.0000,  6.640943158247626E-01,  6.797341817846267E-01,  2.935199953649174E-01,  5.744285952531897E-03,  9.945922812269342E-01, -4.681322811191596E-04,
2458798.083333333, A.D. 2019-Nov-10 14:00:00.0000,  6.635423096141191E-01,  6.801634401367551E-01,  2.937076870246811E-01,  5.744173011137441E-03,  9.945727260306774E-01, -4.705156038658451E-04,
2458798.125000000, A.D. 2019-Nov-10 15:00:00.0000,  6.629900401810505E-01,  6.805920990938278E-01,  2.938952428054181E-01,  5.744059497317975E-03,  9.945530717221023E-01, -4.728896560148409E-04,
2458798.166666667, A.D. 2019-Nov-10 16:00:00.0000,  6.624375097423254E-01,  6.810201574984147E-01,  2.940826631256002E-01,  5.743945413316872E-03,  9.945333186896377E-01, -4.752543314940527E-04,
2458798.208333333, A.D. 2019-Nov-10 17:00:00.0000,  6.618847205549103E-01,  6.814476141641136E-01,  2.942699484142269E-01,  5.743830761405019E-03,  9.945134673264744E-01, -4.776095076112729E-04,
2458798.250000000, A.D. 2019-Nov-10 18:00:00.0000,  6.613316749175713E-01,  6.818744678750798E-01,  2.944570991112651E-01,  5.743715543884905E-03,  9.944935180312764E-01, -4.799550442864765E-04,
2458798.291666667, A.D. 2019-Nov-10 19:00:00.0000,  6.607783751725383E-01,  6.823007173855367E-01,  2.946441156681075E-01,  5.743599763094898E-03,  9.944734712089202E-01, -4.822907832303642E-04,
2458798.333333333, A.D. 2019-Nov-10 20:00:00.0000,  6.602248237072447E-01,  6.827263614192728E-01,  2.948309985480513E-01,  5.743483421413742E-03,  9.944533272712717E-01, -4.846165470640784E-04,
2458798.375000000, A.D. 2019-Nov-10 21:00:00.0000,  6.596710229561389E-01,  6.831513986691203E-01,  2.950177482267966E-01,  5.743366521265252E-03,  9.944330866380018E-01, -4.869321383768095E-04,
2458798.416666667, A.D. 2019-Nov-10 22:00:00.0000,  6.591169754025774E-01,  6.835758277964162E-01,  2.952043651929672E-01,  5.743249065123264E-03,  9.944127497374419E-01, -4.892373387158300E-04,
2458798.458333333, A.D. 2019-Nov-10 23:00:00.0000,  6.585626835808001E-01,  6.839996474304472E-01,  2.953908499486547E-01,  5.743131055516822E-03,  9.943923170074825E-01, -4.915319075038455E-04,
2458798.500000000, A.D. 2019-Nov-11 00:00:00.0000,  6.580081500779942E-01,  6.844228561678756E-01,  2.955772030099867E-01,  5.743012495035643E-03,  9.943717888965191E-01, -4.938155808778057E-04,
2458798.541666667, A.D. 2019-Nov-11 01:00:00.0000,  6.574533775364407E-01,  6.848454525721435E-01,  2.957634249077230E-01,  5.742893386335800E-03,  9.943511658644365E-01, -4.960880704425002E-04,
2458798.583333333, A.D. 2019-Nov-11 02:00:00.0000,  6.568983686558226E-01,  6.852674351728840E-01,  2.959495161878728E-01,  5.742773732146055E-03,  9.943304483837051E-01, -4.983490619363733E-04,
2458798.625000000, A.D. 2019-Nov-11 03:00:00.0000,  6.563431261955122E-01,  6.856888024652625E-01,  2.961354774123504E-01,  5.742653535273843E-03,  9.943096369404174E-01, -5.005982137941430E-04,
2458798.666666667, A.D. 2019-Nov-11 04:00:00.0000,  6.557876529770966E-01,  6.861095529093532E-01,  2.963213091596563E-01,  5.742532798612311E-03,  9.942887320355059E-01, -5.028351556099894E-04,
2458798.708333333, A.D. 2019-Nov-11 05:00:00.0000,  6.552319518869593E-01,  6.865296849294681E-01,  2.965070120255915E-01,  5.742411525147369E-03,  9.942677341859654E-01, -5.050594864856669E-04,
2458798.750000000, A.D. 2019-Nov-11 06:00:00.0000,  6.546760258789979E-01,  6.869491969134763E-01,  2.966925866240084E-01,  5.742289717965249E-03,  9.942466439261604E-01, -5.072707732579833E-04,
2458798.791666667, A.D. 2019-Nov-11 07:00:00.0000,  6.541198779774791E-01,  6.873680872121026E-01,  2.968780335875974E-01,  5.742167380260500E-03,  9.942254618092092E-01, -5.094685485955646E-04,
2458798.833333333, A.D. 2019-Nov-11 08:00:00.0000,  6.535635112800323E-01,  6.877863541382080E-01,  2.970633535687139E-01,  5.742044515344441E-03,  9.942041884084497E-01, -5.116523089541680E-04,
2458798.875000000, A.D. 2019-Nov-11 09:00:00.0000,  6.530069289607953E-01,  6.882039959660525E-01,  2.972485472402469E-01,  5.741921126654146E-03,  9.941828243189925E-01, -5.138215123787833E-04,
2458798.916666667, A.D. 2019-Nov-11 10:00:00.0000,  6.524501342737197E-01,  6.886210109305388E-01,  2.974336152965321E-01,  5.741797217761965E-03,  9.941613701593708E-01, -5.159755761394888E-04,
2458798.958333333, A.D. 2019-Nov-11 11:00:00.0000,  6.518931305560469E-01,  6.890373972264401E-01,  2.976185584543137E-01,  5.741672792385639E-03,  9.941398265732914E-01, -5.181138741866619E-04,
2458799.000000000, A.D. 2019-Nov-11 12:00:00.0000,  6.513359212319667E-01,  6.894531530076091E-01,  2.978033774537550E-01,  5.741547854399053E-03,  9.941181942314968E-01, -5.202357344101328E-04,
2458799.041666667, A.D. 2019-Nov-11 13:00:00.0000,  6.507785098164656E-01,  6.898682763861708E-01,  2.979880730595052E-01,  5.741422407843663E-03,  9.940964738337434E-01, -5.223404356853255E-04,
2458799.083333333, A.D. 2019-Nov-11 14:00:00.0000,  6.502209059095662E-01,  6.902827800774026E-01,  2.981726527122876E-01,  5.741296549827763E-03,  9.940746821938113E-01, -5.244236307352963E-04,
2458799.125000000, A.D. 2019-Nov-11 15:00:00.0000,  6.496631012409720E-01,  6.906966330156163E-01,  2.983571039438950E-01,  5.741170099848087E-03,  9.940527880585289E-01, -5.264916645835328E-04,
2458799.166666667, A.D. 2019-Nov-11 16:00:00.0000,  6.491051056096017E-01,  6.911098476303139E-01,  2.985414342328157E-01,  5.741043154548797E-03,  9.940308081613138E-01, -5.285400502521018E-04,
2458799.208333333, A.D. 2019-Nov-11 17:00:00.0000,  6.485469229363816E-01,  6.915224218583542E-01,  2.987256444534749E-01,  5.740915718771348E-03,  9.940087433404377E-01, -5.305678361385821E-04,
2458799.250000000, A.D. 2019-Nov-11 18:00:00.0000,  6.479885572556630E-01,  6.919343535906239E-01,  2.989097355110577E-01,  5.740787797594250E-03,  9.939865944752175E-01, -5.325740029541644E-04,
2458799.291666667, A.D. 2019-Nov-11 19:00:00.0000,  6.474300127205357E-01,  6.923456406711570E-01,  2.990937083429854E-01,  5.740659396349906E-03,  9.939643624889308E-01, -5.345574590373585E-04,
2458799.333333333, A.D. 2019-Nov-11 20:00:00.0000,  6.468712936084468E-01,  6.927562808962486E-01,  2.992775639204783E-01,  5.740530520642646E-03,  9.939420483519367E-01, -5.365170352813923E-04,
2458799.375000000, A.D. 2019-Nov-11 21:00:00.0000,  6.463124043271469E-01,  6.931662720135643E-01,  2.994613032502104E-01,  5.740401176367997E-03,  9.939196530850140E-01, -5.384514796396236E-04,
2458799.416666667, A.D. 2019-Nov-11 22:00:00.0000,  6.457533494209882E-01,  6.935756117212528E-01,  2.996449273760637E-01,  5.740271369733366E-03,  9.938971777629422E-01, -5.403594511684929E-04,
2458799.458333333, A.D. 2019-Nov-11 23:00:00.0000,  6.451941335775970E-01,  6.939842976670594E-01,  2.998284373809880E-01,  5.740141107280187E-03,  9.938746235183354E-01, -5.422395135635278E-04,
2458799.500000000, A.D. 2019-Nov-12 00:00:00.0000,  6.446347616349517E-01,  6.943923274474523E-01,  3.000118343889759E-01,  5.740010395907719E-03,  9.938519915457630E-01, -5.440901281385890E-04,
2458799.541666667, A.D. 2019-Nov-12 01:00:00.0000,  6.440752385888796E-01,  6.947996986067522E-01,  3.001951195671637E-01,  5.739879242898502E-03,  9.938292831061578E-01, -5.459096461920688E-04,
2458799.583333333, A.D. 2019-Nov-12 02:00:00.0000,  6.435155696010774E-01,  6.952064086363213E-01,  3.003782941280491E-01,  5.739747655946089E-03,  9.938064995316178E-01, -5.476963007071846E-04,
2458799.625000000, A.D. 2019-Nov-12 03:00:00.0000,  6.429557600075227E-01,  6.956124549737072E-01,  3.005613593318744E-01,  5.739615643184199E-03,  9.937836422304520E-01, -5.494481972993589E-04,
2458799.666666667, A.D. 2019-Nov-12 04:00:00.0000,  6.423958153275331E-01,  6.960178350018976E-01,  3.007443164891482E-01,  5.739483213218804E-03,  9.937607126927386E-01, -5.511633043616074E-04,
2458799.708333333, A.D. 2019-Nov-12 05:00:00.0000,  6.418357412733503E-01,  6.964225460485811E-01,  3.009271669633348E-01,  5.739350375162353E-03,  9.937377124962492E-01, -5.528394423061225E-04,
2458799.750000000, A.D. 2019-Nov-12 06:00:00.0000,  6.412755437603641E-01,  6.968265853854736E-01,  3.011099121737236E-01,  5.739217138670775E-03,  9.937146433128561E-01, -5.544742718163969E-04,
2458799.791666667, A.D. 2019-Nov-12 07:00:00.0000,  6.407152289180117E-01,  6.972299502277169E-01,  3.012925535984913E-01,  5.739083513983451E-03,  9.936915069154534E-01, -5.560652810052190E-04,
2458799.833333333, A.D. 2019-Nov-12 08:00:00.0000,  6.401548031014056E-01,  6.976326377333578E-01,  3.014750927779722E-01,  5.738949511966394E-03,  9.936683051854320E-01, -5.576097713620523E-04,
2458799.875000000, A.D. 2019-Nov-12 09:00:00.0000,  6.395942729037541E-01,  6.980346450029329E-01,  3.016575313181554E-01,  5.738815144158983E-03,  9.936450401207748E-01, -5.591048423590255E-04,
2458799.916666667, A.D. 2019-Nov-12 10:00:00.0000,  6.390336451696342E-01,  6.984359690791714E-01,  3.018398708944269E-01,  5.738680422824596E-03,  9.936217138448191E-01, -5.605473745687516E-04,
2458799.958333333, A.D. 2019-Nov-12 11:00:00.0000,  6.384729270091902E-01,  6.988366069468445E-01,  3.020221132555765E-01,  5.738545361005462E-03,  9.935983286157568E-01, -5.619340111283629E-04,
2458800.000000000, A.D. 2019-Nov-12 12:00:00.0000,  6.379121258133357E-01,  6.992365555327833E-01,  3.022042602280952E-01,  5.738409972582220E-03,  9.935748868369463E-01, -5.632611373638899E-04,
2458800.041666667, A.D. 2019-Nov-12 13:00:00.0000,  6.373512492700455E-01,  6.996358117060995E-01,  3.023863137207841E-01,  5.738274272338620E-03,  9.935513910681142E-01, -5.645248583651884E-04,
2458800.083333333, A.D. 2019-Nov-12 14:00:00.0000,  6.367903053818279E-01,  7.000343722786392E-01,  3.025682757297065E-01,  5.738138276031874E-03,  9.935278440375377E-01, -5.657209742746322E-04,
2458800.125000000, A.D. 2019-Nov-12 15:00:00.0000,  6.362293024844865E-01,  7.004322340057170E-01,  3.027501483435107E-01,  5.738002000469285E-03,  9.935042486553106E-01, -5.668449530226112E-04,
2458800.166666667, A.D. 2019-Nov-12 16:00:00.0000,  6.356682492672795E-01,  7.008293935871660E-01,  3.029319337491579E-01,  5.737865463591730E-03,  9.934806080277999E-01, -5.678919002070951E-04,
2458800.208333333, A.D. 2019-Nov-12 17:00:00.0000,  6.351071547946067E-01,  7.012258476687749E-01,  3.031136342380940E-01,  5.737728684564823E-03,  9.934569254734286E-01, -5.688565257745962E-04,
2458800.250000000, A.D. 2019-Nov-12 18:00:00.0000,  6.345460285293604E-01,  7.016215928441566E-01,  3.032952522129032E-01,  5.737591683878474E-03,  9.934332045399146E-01, -5.697331071138600E-04,
2458800.291666667, A.D. 2019-Nov-12 19:00:00.0000,  6.339848803580953E-01,  7.020166256571314E-01,  3.034767901944927E-01,  5.737454483455831E-03,  9.934094490231334E-01, -5.705154481196261E-04,
2458800.333333333, A.D. 2019-Nov-12 20:00:00.0000,  6.334237206181845E-01,  7.024109426047069E-01,  3.036582508298554E-01,  5.737317106772596E-03,  9.933856629877764E-01, -5.711968337225937E-04,
2458800.375000000, A.D. 2019-Nov-12 21:00:00.0000,  6.328625601271525E-01,  7.028045401407502E-01,  3.038396369004693E-01,  5.737179578987884E-03,  9.933618507900100E-01, -5.717699793101401E-04,
2458800.416666667, A.D. 2019-Nov-12 22:00:00.0000,  6.323014102143899E-01,  7.031974146804680E-01,  3.040209513313949E-01,  5.737041927087949E-03,  9.933380171023591E-01, -5.722269743796284E-04,
2458800.458333333, A.D. 2019-Nov-12 23:00:00.0000,  6.317402827554840E-01,  7.035895626058252E-01,  3.042021972011391E-01,  5.736904180044229E-03,  9.933141669410720E-01, -5.725592196694860E-04,
2458800.500000000, A.D. 2019-Nov-13 00:00:00.0000,  6.311791902094190E-01,  7.039809802720530E-01,  3.043833777523642E-01,  5.736766368987370E-03,  9.932903056962537E-01, -5.727573569026585E-04,
2458800.541666667, A.D. 2019-Nov-13 01:00:00.0000,  6.306181456589226E-01,  7.043716640154287E-01,  3.045644964035306E-01,  5.736628527399128E-03,  9.932664391650904E-01, -5.728111901430891E-04,
2458800.583333333, A.D. 2019-Nov-13 02:00:00.0000,  6.300571628543259E-01,  7.047616101625689E-01,  3.047455567615536E-01,  5.736490691324568E-03,  9.932425735885915E-01, -5.727095976290000E-04,
2458800.625000000, A.D. 2019-Nov-13 03:00:00.0000,  6.294962562611752E-01,  7.051508150413798E-01,  3.049265626356125E-01,  5.736352899606216E-03,  9.932187156921317E-01, -5.724404327324787E-04,
2458800.666666667, A.D. 2019-Nov-13 04:00:00.0000,  6.289354411121356E-01,  7.055392749940992E-01,  3.051075180522013E-01,  5.736215194144049E-03,  9.931948727304677E-01, -5.719904125537672E-04,
2458800.708333333, A.D. 2019-Nov-13 05:00:00.0000,  6.283747334635219E-01,  7.059269863926516E-01,  3.052884272715717E-01,  5.736077620183682E-03,  9.931710525376345E-01, -5.713449923480606E-04,
2458800.750000000, A.D. 2019-Nov-13 06:00:00.0000,  6.278141502569872E-01,  7.063139456567743E-01,  3.054692948057164E-01,  5.735940226636746E-03,  9.931472635824182E-01, -5.704882237452087E-04,
2458800.791666667, A.D. 2019-Nov-13 07:00:00.0000,  6.272537093869158E-01,  7.067001492753606E-01,  3.056501254380611E-01,  5.735803066437556E-03,  9.931235150301120E-01, -5.694025943722408E-04,
2458800.833333333, A.D. 2019-Nov-13 08:00:00.0000,  6.266934297741302E-01,  7.070855938315852E-01,  3.058309242450573E-01,  5.735666196940898E-03,  9.930998168113888E-01, -5.680688460993667E-04,
2458800.875000000, A.D. 2019-Nov-13 09:00:00.0000,  6.261333314466013E-01,  7.074702760324683E-01,  3.060116966198891E-01,  5.735529680366444E-03,  9.930761796992511E-01, -5.664657686669030E-04,
2458800.916666667, A.D. 2019-Nov-13 10:00:00.0000,  6.255734356279293E-01,  7.078541927436532E-01,  3.061924482985348E-01,  5.735393584296150E-03,  9.930526153951517E-01, -5.645699649012686E-04,
2458800.958333333, A.D. 2019-Nov-13 11:00:00.0000,  6.250137648344523E-01,  7.082373410303379E-01,  3.063731853884546E-01,  5.735257982232039E-03,  9.930291366255712E-01, -5.623555830836639E-04,
2458801.000000000, A.D. 2019-Nov-13 12:00:00.0000,  6.244543429819422E-01,  7.086197182054509E-01,  3.065539144002086E-01,  5.735122954222835E-03,  9.930057572505169E-01, -5.597940112664253E-04,
2458801.041666667, A.D. 2019-Nov-13 13:00:00.0000,  6.238951955029588E-01,  7.090013218864051E-01,  3.067346422823484E-01,  5.734988587569340E-03,  9.929824923856538E-01, -5.568535274250761E-04,
2458801.083333333, A.D. 2019-Nov-13 14:00:00.0000,  6.233363494760527E-01,  7.093821500620032E-01,  3.069153764599661E-01,  5.734854977620028E-03,  9.929593585400587E-01, -5.534988982600879E-04,
2458801.125000000, A.D. 2019-Nov-13 15:00:00.0000,  6.227778337681429E-01,  7.097622011714061E-01,  3.070961248773354E-01,  5.734722228670201E-03,  9.929363737719030E-01, -5.496909181912971E-04,
2458801.166666667, A.D. 2019-Nov-13 16:00:00.0000,  6.222196791915394E-01,  7.101414741974384E-01,  3.072768960451264E-01,  5.734590454980262E-03,  9.929135578647624E-01, -5.453858785747534E-04,
2458801.208333333, A.D. 2019-Nov-13 17:00:00.0000,  6.216619186772271E-01,  7.105199687769946E-01,  3.074576990927383E-01,  5.734459781931268E-03,  9.928909325276938E-01, -5.405349553996911E-04,
2458801.250000000, A.D. 2019-Nov-13 18:00:00.0000,  6.211045874661892E-01,  7.108976853318784E-01,  3.076385438263518E-01,  5.734330347339001E-03,  9.928685216227603E-01, -5.350835016205193E-04,
2458801.291666667, A.D. 2019-Nov-13 19:00:00.0000,  6.205477233206944E-01,  7.112746252241295E-01,  3.078194407933678E-01,  5.734202302951440E-03,  9.928463514243101E-01, -5.289702278138935E-04,
2458801.333333333, A.D. 2019-Nov-13 20:00:00.0000,  6.199913667576177E-01,  7.116507909407382E-01,  3.080004013539694E-01,  5.734075816158719E-03,  9.928244509150463E-01, -5.221262519809990E-04,
2458801.375000000, A.D. 2019-Nov-13 21:00:00.0000,  6.194355613059745E-01,  7.120261863137451E-01,  3.081814377606009E-01,  5.733951071949708E-03,  9.928028521247988E-01, -5.144739959900204E-04,
2458801.416666667, A.D. 2019-Nov-13 22:00:00.0000,  6.188803537909106E-01,  7.124008167830347E-01,  3.083625632462249E-01,  5.733828275155207E-03,  9.927815905189216E-01, -5.059259023455780E-04,
2458801.458333333, A.D. 2019-Nov-13 23:00:00.0000,  6.183257946463528E-01,  7.127746897107808E-01,  3.085437921222486E-01,  5.733707653024625E-03,  9.927607054444293E-01, -4.963829407326414E-04,
2458801.500000000, A.D. 2019-Nov-14 00:00:00.0000,  6.177719382583694E-01,  7.131478147584976E-01,  3.087251398870331E-01,  5.733589458190769E-03,  9.927402406433372E-01, -4.857328691265151E-04,
2458801.541666667, A.D. 2019-Nov-14 01:00:00.0000,  6.172188433408775E-01,  7.135202043401668E-01,  3.089066233458621E-01,  5.733473972086584E-03,  9.927202448442494E-01, -4.738482094313955E-04,
2458801.583333333, A.D. 2019-Nov-14 02:00:00.0000,  6.166665733446324E-01,  7.138918741680503E-01,  3.090882607431185E-01,  5.733361508888020E-03,  9.927007724450446E-01, -4.605838930466486E-04,
2458801.625000000, A.D. 2019-Nov-14 03:00:00.0000,  6.161151968991457E-01,  7.142628439114239E-01,  3.092700719072213E-01,  5.733252420067653E-03,  9.926818843013133E-01, -4.457745279171486E-04,
2458801.666666667, A.D. 2019-Nov-14 04:00:00.0000,  6.155647882852677E-01,  7.146331379934033E-01,  3.094520784084074E-01,  5.733147099656879E-03,  9.926636486374770E-01, -4.292312372973923E-04,
2458801.708333333, A.D. 2019-Nov-14 05:00:00.0000,  6.150154279329939E-01,  7.150027865564750E-01,  3.096343037287704E-01,  5.733045990325022E-03,  9.926461420993526E-01, -4.107380229779586E-04,
2458801.750000000, A.D. 2019-Nov-14 06:00:00.0000,  6.144672029344164E-01,  7.153718266343102E-01,  3.098167734428428E-01,  5.732949590394740E-03,  9.926294509688338E-01, -3.900476161645326E-04,
2458801.791666667, A.D. 2019-Nov-14 07:00:00.0000,  6.139202075546273E-01,  7.157403035755546E-01,  3.099995154052470E-01,  5.732858461919186E-03,  9.926136725624081E-01, -3.668768028730265E-04,
2458801.833333333, A.D. 2019-Nov-14 08:00:00.0000,  6.133745437130036E-01,  7.161082727746552E-01,  3.101825599392925E-01,  5.732773239944794E-03,  9.925989168349562E-01, -3.409012560771568E-04,
2458801.875000000, A.D. 2019-Nov-14 09:00:00.0000,  6.128303213920646E-01,  7.164758017751813E-01,  3.103659400164032E-01,  5.732694643066810E-03,  9.925853082073882E-01, -3.117499878701205E-04,
2458801.916666667, A.D. 2019-Nov-14 10:00:00.0000,  6.122876589089864E-01,  7.168429728218327E-01,  3.105496914103350E-01,  5.732623485342178E-03,  9.925729876292948E-01, -2.789996730559812E-04,
2458801.958333333, A.D. 2019-Nov-14 11:00:00.0000,  6.117466829534812E-01,  7.172098859467863E-01,  3.107338528015623E-01,  5.732560689539261E-03,  9.925621148730653E-01, -2.421693200646229E-04,
2458802.000000000, A.D. 2019-Nov-14 12:00:00.0000,  6.112075282514180E-01,  7.175766626813136E-01,  3.109184657948370E-01,  5.732507301549468E-03,  9.925528710291834E-01, -2.007161232507480E-04,
2458802.041666667, A.D. 2019-Nov-14 13:00:00.0000,  6.106703366521807E-01,  7.179434504791441E-01,  3.111035747954372E-01,  5.732464505522055E-03,  9.925454611267370E-01, -1.540338852635159E-04,
2458802.083333333, A.D. 2019-Nov-14 14:00:00.0000,  6.101352579270932E-01,  7.183104317901109E-01,  3.112892281980174E-01,  5.732433666960244E-03,  9.925401215952802E-01, -1.014547197130283E-04,
2458802.125000000, A.D. 2019-Nov-14 15:00:00.0000,  6.096024366354509E-01,  7.186778144757321E-01,  3.114754716220338E-01,  5.732416234061183E-03,  9.925371031823759E-01, -4.226588713167861E-05,
